country_iso3,country_name,indicator_code,indicator_name,year,value,fetched_at_utc
IRQ,Iraq,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2015,-0.153622231589026,2026-02-23T22:48:00.073454+00:00
IRQ,Iraq,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2016,11.0984155585203,2026-02-23T22:48:00.073454+00:00
IRQ,Iraq,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2017,-3.98546687274897,2026-02-23T22:48:00.073454+00:00
IRQ,Iraq,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2018,0.267762550620816,2026-02-23T22:48:00.073454+00:00
IRQ,Iraq,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2019,3.14043943264693,2026-02-23T22:48:00.073454+00:00
IRQ,Iraq,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2020,-13.9675322686437,2026-02-23T22:48:00.073454+00:00
IRQ,Iraq,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2021,-0.74745630947109,2026-02-23T22:48:00.073454+00:00
IRQ,Iraq,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2022,5.51097802061808,2026-02-23T22:48:00.073454+00:00
IRQ,Iraq,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2023,-1.72015237086252,2026-02-23T22:48:00.073454+00:00
IRQ,Iraq,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2024,-3.6151190083088,2026-02-23T22:48:00.073454+00:00
JOR,Jordan,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2000,2.10734677821851,2026-02-23T22:48:00.073454+00:00
JOR,Jordan,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2001,3.12682361391026,2026-02-23T22:48:00.073454+00:00
JOR,Jordan,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2002,3.57676471497919,2026-02-23T22:48:00.073454+00:00
JOR,Jordan,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2003,1.88023738458077,2026-02-23T22:48:00.073454+00:00
